#Wavelength[A] Flux[erg/s/cm^2/A]
9497.5322 2.7497800000000003e-18
9498.7266 4.63032e-18
9499.9209 7.82379e-18
9501.1152 8.98338e-18
9502.3105 4.2096e-18
9503.5049 3.5065000000000006e-18
9504.6992 7.38121e-18
9505.8936 1.2502e-18
9507.0879 -1.50104e-18
9508.2822 3.23058e-18
9509.4766 2.6188900000000002e-18
9510.6709 3.3695800000000003e-18
9511.8652 3.0634700000000003e-18
9513.0596 3.8245100000000005e-18
9514.2539 1.93898e-18
9515.4482 4.66299e-18
9516.6426 7.46897e-18
9517.8369 9.748030000000002e-18
9519.0312 5.1929e-18
9520.2256 7.150550000000001e-18
9521.4199 3.76649e-18
9522.6143 1.5145700000000002e-18
9523.8086 8.37446e-19
9525.0029 1.80015e-18
9526.1963 1.44313e-18
9527.3906 3.6506000000000004e-18
9528.585 4.38013e-18
9529.7793 3.00585e-18
9530.9736 4.38862e-18
9532.167 2.42503e-18
9533.3613 4.26401e-18
9534.5557 2.5043900000000002e-18
9535.75 4.086910000000001e-18
9536.9434 4.55024e-18
9538.1377 2.6073200000000002e-18
9539.332 4.4697800000000004e-18
9540.5254 5.67826e-18
9541.7197 4.04451e-18
9542.9141 4.21895e-18
9544.1074 3.4691700000000004e-18
9545.3018 3.49373e-18
9546.4951 4.2551000000000006e-18
9547.6895 3.04164e-18
9548.8828 3.9263000000000004e-18
9550.0771 4.86624e-18
9551.2705 5.747640000000001e-18
9552.4648 6.138800000000001e-18
9553.6582 5.77415e-18
9554.8525 3.3610200000000003e-18
9556.0459 6.64984e-19
9557.2402 2.26213e-18
9558.4336 1.5285300000000002e-18
9559.6279 3.93037e-18
9560.8213 4.3497700000000005e-18
9562.0146 2.0124e-18
9563.209 2.72507e-19
9564.4023 2.26983e-18
9565.5957 3.3395900000000002e-18
9566.79 1.55519e-18
9567.9834 1.10116e-17
9569.1768 3.94334e-18
9570.3701 5.198910000000001e-18
9571.5645 -1.4449e-19
9572.7578 1.60389e-18
9573.9512 3.76219e-18
9575.1445 2.6463000000000003e-18
9576.3379 4.2568e-18
9577.5322 2.74881e-18
9578.7256 2.8941600000000002e-18
9579.9189 4.04599e-18
9581.1123 5.1732800000000006e-18
9582.3057 3.76957e-18
9583.499 4.11088e-18
9584.6924 3.3143700000000003e-18
9585.8857 4.4309400000000006e-18
9587.0791 3.95118e-18
9588.2725 2.6687400000000004e-18
9589.4658 2.15487e-18
9590.6592 5.02297e-18
9591.8525 3.54975e-18
9593.0459 3.02031e-18
9594.2393 2.72362e-18
9595.4326 3.69911e-18
9596.626 2.3654700000000002e-18
9597.8193 4.3345200000000006e-18
9599.0117 3.2323500000000004e-18
9600.2051 4.27402e-18
9601.3984 4.64485e-18
9602.5918 3.54657e-18
9603.7852 4.762290000000001e-18
9604.9775 5.3326300000000004e-18
9606.1709 4.60988e-18
9607.3643 4.34044e-18
9608.5576 1.97824e-18
9609.75 3.27201e-18
9610.9434 2.6510500000000002e-18
9612.1367 2.08976e-18
9613.3291 3.4611200000000003e-18
9614.5225 3.5809400000000005e-18
9615.7158 2.4404800000000004e-18
9616.9082 4.4065000000000004e-18
9618.1016 3.48628e-18
9619.2939 3.57662e-18
9620.4873 5.52376e-18
9621.6797 5.101210000000001e-18
9622.873 6.1743e-18
9624.0654 5.0959400000000005e-18
9625.2588 3.53434e-18
9626.4512 3.02663e-18
9627.6445 3.72139e-18
9628.8369 2.5305100000000003e-18
9630.0303 3.4976600000000005e-18
9631.2227 4.21788e-18
9632.415 4.955100000000001e-18
9633.6084 3.8361100000000005e-18
9634.8008 3.65833e-18
9635.9932 5.01481e-18
9637.1865 3.6395000000000005e-18
9638.3789 3.2530900000000003e-18
9639.5713 1.5802700000000002e-18
9640.7646 3.89647e-18
9641.957 4.5767300000000005e-18
9643.1494 3.59614e-18
9644.3418 4.37992e-18
9645.5342 4.25585e-18
9646.7275 3.990640000000001e-18
9647.9199 4.5736700000000006e-18
9649.1123 5.098040000000001e-18
9650.3047 3.49186e-18
9651.4971 2.71377e-18
9652.6895 3.1974200000000003e-18
9653.8818 3.5131800000000004e-18
9655.0742 5.129160000000001e-18
9656.2666 4.7986400000000005e-18
9657.459 3.59635e-18
9658.6514 4.62676e-18
9659.8438 2.16685e-18
9661.0361 4.23118e-18
9662.2285 3.0724100000000004e-18
9663.4209 2.59593e-18
9664.6133 3.4886e-18
9665.8057 2.24568e-18
9666.998 6.899600000000001e-18
9668.1904 1.74817e-18
9669.3818 4.2363500000000006e-18
9670.5742 3.2822500000000004e-18
9671.7666 3.1757200000000002e-18
9672.959 2.2076400000000002e-18
9674.1514 2.2396600000000004e-18
9675.3428 5.52423e-18
9676.5352 4.86107e-18
9677.7275 3.4062300000000004e-18
9678.9199 5.857170000000001e-18
9680.1113 5.496290000000001e-18
9681.3037 4.654330000000001e-18
9682.4951 3.96275e-18
9683.6875 3.7380300000000004e-18
9684.8799 3.2548200000000005e-18
9686.0713 1.5430300000000002e-18
9687.2637 2.1697700000000002e-18
9688.4551 4.655250000000001e-18
9689.6475 2.68188e-18
9690.8389 4.25493e-18
9692.0312 5.418620000000001e-18
9693.2227 3.9839400000000005e-18
9694.415 3.2660700000000003e-18
9695.6064 4.70965e-18
9696.7988 9.84668e-18
9697.9902 7.60827e-18
9699.1826 4.192440000000001e-18
9700.374 2.6647400000000003e-18
9701.5654 4.3437800000000005e-18
9702.7578 -4.1735900000000002e-19
9703.9492 7.1067e-19
9705.1406 2.5497200000000003e-18
9706.332 4.1955600000000005e-18
9707.5244 3.1043100000000002e-18
9708.7158 6.6630100000000004e-18
9709.9072 5.7186300000000005e-18
9711.0986 6.3521e-18
9712.291 4.07308e-18
9713.4824 4.8540900000000005e-18
9714.6738 4.23363e-18
9715.8652 2.8231500000000003e-18
9717.0566 8.192350000000001e-18
9718.248 2.52207e-19
9719.4395 7.955540000000001e-18
9720.6309 7.072810000000001e-18
9721.8223 5.851560000000001e-18
9723.0137 4.1142700000000005e-18
9724.2051 9.47084e-19
9725.3965 3.07186e-18
9726.5879 3.7112e-18
9727.7793 2.93147e-18
9728.9707 3.3712400000000003e-18
9730.1621 4.416010000000001e-18
9731.3535 3.46975e-18
9732.5449 4.767810000000001e-18
9733.7363 3.8214e-18
9734.9277 6.141140000000001e-18
9736.1182 5.706490000000001e-18
9737.3096 4.917750000000001e-18
9738.501 2.6026900000000003e-18
9739.6924 4.352080000000001e-18
9740.8828 3.1917e-18
9742.0742 1.6848100000000002e-18
9743.2656 5.4605500000000006e-18
9744.457 4.427610000000001e-18
9745.6475 4.4273e-18
9746.8389 3.74166e-18
9748.0293 5.60688e-18
9749.2207 1.98484e-18
9750.4121 3.0823100000000003e-18
9751.6025 3.10801e-18
9752.7939 4.097530000000001e-18
9753.9844 3.69464e-18
9755.1758 3.9005200000000004e-18
9756.3662 4.08651e-18
9757.5576 5.550730000000001e-18
9758.748 4.898020000000001e-18
9759.9395 3.9992800000000005e-18
9761.1299 3.74169e-18
9762.3203 4.12476e-18
9763.5117 3.82043e-18
9764.7021 4.9765600000000004e-18
9765.8936 3.96082e-18
9767.084 4.67072e-18
9768.2744 4.0208800000000004e-18
9769.4648 4.30252e-18
9770.6562 4.0544600000000005e-18
9771.8467 3.7769500000000005e-18
9773.0371 4.05718e-18
9774.2275 4.747960000000001e-18
9775.4189 4.84755e-18
9776.6094 3.6632400000000004e-18
9777.7998 4.45033e-18
9778.9902 4.11541e-18
9780.1807 4.3393600000000005e-18
9781.3711 4.9684600000000004e-18
9782.5615 4.851470000000001e-18
9783.752 4.14677e-18
9784.9424 2.6790800000000004e-18
9786.1328 2.7937800000000002e-18
9787.3232 3.11102e-18
9788.5137 5.60377e-18
9789.7041 5.848920000000001e-18
9790.8945 5.58902e-18
9792.085 1.03532e-17
9793.2754 6.7373800000000006e-18
9794.4658 -2.8745000000000004e-18
9795.6562 -2.08163e-18
9796.8467 5.7314800000000004e-18
9798.0361 3.9538900000000005e-18
9799.2266 5.28384e-18
9800.417 6.283020000000001e-18
9801.6074 6.316980000000001e-18
9802.7969 2.8229400000000003e-18
9803.9873 1.6057200000000001e-18
9805.1777 1.1325500000000002e-18
9806.3682 4.43167e-18
9807.5576 3.75599e-18
9808.748 1.81427e-18
9809.9375 4.4352400000000006e-18
9811.1279 4.06566e-18
9812.3184 3.862270000000001e-18
9813.5078 5.28114e-18
9814.6982 4.3336900000000005e-18
9815.8877 2.57853e-18
9817.0781 3.5183e-18
9818.2676 5.96556e-18
9819.458 3.07858e-18
9820.6475 2.63385e-18
9821.8369 3.83113e-18
9823.0273 3.58041e-18
9824.2168 4.3766500000000005e-18
9825.4072 4.67162e-18
9826.5967 4.38078e-18
9827.7861 4.25814e-18
9828.9766 3.86888e-18
9830.166 5.12612e-18
9831.3555 2.14951e-18
9832.5449 4.135060000000001e-18
9833.7354 4.41033e-18
9834.9248 4.08121e-18
9836.1143 3.543e-18
9837.3037 4.976550000000001e-18
9838.4932 4.02042e-18
9839.6826 5.14282e-18
9840.8721 6.910660000000001e-18
9842.0615 6.210270000000001e-18
9843.252 4.8919200000000004e-18
9844.4414 2.14288e-18
9845.6309 
9846.8203 
9848.0098 
9849.1982 9.86038e-19
9850.3877 6.173780000000001e-18
9851.5771 7.49519e-18
9852.7666 3.6390600000000004e-18
9853.9561 9.68553e-19
9855.1455 4.526020000000001e-18
9856.335 2.77484e-18
9857.5244 4.85707e-18
9858.7129 4.7882600000000004e-18
9859.9023 5.1024400000000004e-18
9861.0918 5.3227800000000004e-18
9862.2812 3.4496800000000004e-18
9863.4697 5.1877600000000005e-18
9864.6592 3.1535400000000003e-18
9865.8486 4.67687e-18
9867.0371 2.21014e-18
9868.2266 1.46113e-18
9869.415 1.25299e-17
9870.6045 6.99691e-18
9871.7939 5.5940900000000004e-18
9872.9824 5.0844000000000005e-18
9874.1719 6.7451900000000004e-18
9875.3604 7.97873e-19
9876.5498 -3.91715e-18
9877.7383 4.86692e-19
9878.9277 1.7010200000000001e-18
9880.1162 3.1045300000000003e-18
9881.3047 5.091330000000001e-18
9882.4941 4.8218400000000005e-18
9883.6826 4.17056e-18
9884.8711 3.46964e-18
9886.0605 4.38007e-18
9887.249 5.11295e-18
9888.4375 3.76225e-18
9889.627 4.181460000000001e-18
9890.8154 4.952490000000001e-18
9892.0039 5.69945e-18
9893.1924 4.45593e-18
9894.3809 6.0851100000000006e-18
9895.5693 6.766890000000001e-18
9896.7578 3.3652900000000004e-18
9897.9473 -6.22752e-19
9899.1357 -5.30244e-19
9900.3242 2.6967500000000003e-18
9901.5127 2.64966e-18
9902.7012 4.45021e-18
9903.8896 4.1689200000000005e-18
9905.0781 2.34164e-18
9906.2666 2.31743e-18
9907.4551 2.3236e-18
9908.6436 3.0606700000000002e-18
9909.8311 2.7634700000000004e-18
9911.0195 5.1143600000000006e-18
9912.208 1.60837e-17
9913.3965 1.19826e-17
9914.585 7.96301e-19
9915.7734 4.2023500000000006e-18
9916.9609 6.84633e-18
9918.1494 -7.74589e-18
9919.3379 -1.2325400000000001e-18
9920.5254 7.2829e-19
9921.7139 2.2224300000000002e-18
9922.9023 5.1380700000000004e-18
9924.0898 2.91038e-18
9925.2783 3.9744200000000005e-18
9926.4668 3.39805e-18
9927.6543 5.04833e-18
9928.8428 3.57318e-18
9930.0303 4.73926e-18
9931.2188 4.063710000000001e-18
9932.4062 5.1430200000000005e-18
9933.5947 4.41247e-18
9934.7822 3.42263e-18
9935.9697 4.794750000000001e-18
9937.1582 4.473060000000001e-18
9938.3457 4.43956e-18
9939.5342 5.98428e-18
9940.7217 4.07421e-18
9941.9092 7.04732e-18
9943.0967 5.9018900000000004e-18
9944.2852 7.333940000000001e-18
9945.4727 7.972e-18
9946.6602 -2.53764e-19
9947.8477 2.9585100000000002e-18
9949.0352 3.48783e-18
9950.2236 1.00181e-18
9951.4111 -2.21849e-18
9952.5986 7.31431e-19
9953.7861 9.412390000000001e-18
9954.9736 5.5220800000000006e-18
9956.1611 3.2603700000000004e-18
9957.3486 2.45853e-18
9958.5361 7.18948e-18
9959.7236 9.33065e-18
9960.9111 1.4663400000000002e-18
9962.0986 1.1160500000000001e-18
9963.2861 1.5839800000000001e-18
9964.4736 -2.0331900000000003e-18
9965.6611 -3.06195e-18
9966.8477 -2.17268e-18
9968.0352 -1.15674e-18
9969.2227 4.42229e-18
9970.4102 7.683000000000001e-18
9971.5977 5.61199e-18
9972.7842 1.75912e-18
9973.9717 4.8234100000000006e-18
9975.1592 1.4274400000000001e-18
9976.3457 -2.90329e-19
9977.5332 2.9076900000000002e-18
9978.7197 5.34326e-18
9979.9072 4.6471600000000005e-18
9981.0947 7.384030000000001e-18
9982.2812 5.1281600000000005e-18
9983.4688 5.44991e-18
9984.6553 5.590670000000001e-18
9985.8428 4.88246e-18
9987.0293 4.832660000000001e-18
9988.2168 4.894490000000001e-18
9989.4033 4.72018e-18
9990.5898 4.03427e-18
9991.7773 4.2062400000000005e-18
9992.9639 5.487420000000001e-18
9994.1504 5.26413e-18
9995.3379 3.75243e-18
9996.5244 5.056620000000001e-18
9997.7109 4.47284e-18
9998.8975 4.24316e-18
10000.085 3.59483e-18
10001.271 2.8256100000000003e-18
10002.458 5.9078800000000005e-18
10003.645 1.89416e-18
10004.831 5.7952000000000006e-18
10006.018 1.3261100000000001e-18
10007.204 2.57871e-18
10008.391 2.62588e-18
10009.578 6.017250000000001e-18
10010.764 7.760390000000001e-18
10011.951 4.90587e-18
10013.137 3.5316300000000005e-18
10014.324 8.573630000000001e-18
10015.51 1.6055700000000002e-18
10016.696 -8.92361e-18
10017.883 -1.9850700000000003e-18
10019.069 7.33798e-19
10020.256 -1.3360400000000002e-18
10021.442 4.0142000000000006e-18
10022.628 6.8646900000000004e-18
10023.814 9.764080000000001e-18
10025.001 6.856700000000001e-18
10026.187 5.53039e-19
10027.373 3.1582400000000004e-18
10028.559 -1.1428700000000001e-18
10029.745 8.67605e-19
10030.932 1.3472400000000002e-18
10032.118 1.5924700000000002e-18
10033.304 3.0486800000000003e-18
10034.49 4.8925100000000005e-18
10035.676 3.3470800000000002e-18
10036.862 3.94877e-18
10038.048 3.998740000000001e-18
10039.234 2.56312e-18
10040.42 3.99807e-18
10041.606 4.81811e-18
10042.792 4.29612e-18
10043.978 3.953140000000001e-18
10045.163 2.45767e-18
10046.349 3.0416200000000003e-18
10047.535 3.1350300000000003e-18
10048.721 3.53699e-18
10049.907 2.36742e-18
10051.092 2.9342800000000004e-18
10052.278 4.9150900000000004e-18
10053.464 3.47198e-18
10054.649 2.74188e-18
10055.835 4.6866200000000004e-18
10057.021 3.92993e-18
10058.206 2.50947e-18
10059.392 2.77978e-18
10060.578 6.591680000000001e-18
10061.763 8.563020000000001e-18
10062.949 5.1149300000000004e-18
10064.134 1.3998400000000002e-18
10065.32 1.8855e-18
10066.505 3.26201e-18
10067.69 -3.0539300000000003e-19
10068.876 5.33226e-19
10070.061 2.3461700000000003e-18
10071.247 3.1257000000000002e-18
10072.432 2.6078800000000003e-18
10073.617 2.85054e-18
10074.802 3.6749e-18
10075.988 3.2665700000000004e-18
10077.173 3.4617900000000002e-18
10078.358 -1.3745200000000001e-18
10079.543 1.09966e-17
10080.729 9.8852e-18
10081.914 9.654110000000001e-18
10083.099 1.3548e-17
10084.284 5.533880000000001e-18
10085.469 6.69855e-20
10086.654 -6.9329500000000005e-18
10087.839 1.1256600000000002e-18
10089.024 4.6341900000000006e-18
10090.209 2.9688000000000003e-18
10091.394 1.5533900000000002e-18
10092.579 -5.47008e-20
10093.764 3.9418400000000006e-18
10094.949 3.27057e-18
10096.133 4.2502100000000004e-18
10097.318 3.3302200000000004e-18
10098.503 1.79605e-18
10099.688 1.9398300000000003e-18
10100.873 9.47715e-18
10102.057 4.5194e-18
10103.242 6.8006600000000006e-18
10104.427 1.38734e-18
10105.611 -2.06875e-19
10106.796 1.2398800000000002e-18
10107.981 -2.9563300000000002e-18
10109.165 1.50601e-18
10110.35 2.85272e-18
10111.534 6.35341e-18
10112.719 3.1846300000000004e-18
10113.903 1.93186e-18
10115.088 2.9893000000000003e-18
10116.272 9.6665e-19
10117.457 4.2000400000000005e-18
10118.641 3.1555900000000002e-18
10119.826 9.21953e-18
10121.01 7.574490000000001e-18
10122.194 1.45395e-17
10123.379 9.03207e-18
10124.563 1.44585e-17
10125.747 6.0672e-18
10126.931 6.81025e-19
10128.116 -6.84674e-19
10129.3 -6.26817e-19
10130.484 3.4333600000000004e-18
10131.668 1.2816100000000001e-18
10132.852 3.69861e-18
10134.036 6.64999e-18
10135.22 1.8301500000000002e-18
10136.404 2.1359e-19
10137.588 1.7459800000000003e-18
10138.772 1.1400500000000001e-18
10139.956 4.0258300000000006e-18
10141.14 3.2422200000000002e-18
10142.324 1.74777e-18
10143.508 6.697940000000001e-18
10144.692 3.6087700000000004e-18
10145.876 6.03051e-18
10147.059 2.2310900000000003e-19
10148.243 1.7681000000000002e-18
10149.427 6.50569e-18
10150.611 9.908060000000001e-18
10151.794 7.163960000000001e-18
10152.978 1.5847900000000001e-18
10154.162 7.296030000000001e-18
10155.345 2.969e-18
10156.529 1.2325700000000001e-18
10157.713 6.2270700000000006e-18
10158.896 -4.4614100000000005e-18
10160.08 4.6696200000000004e-18
10161.263 5.28172e-19
10162.447 5.0700700000000005e-18
10163.63 6.666470000000001e-18
10164.814 5.27316e-18
10165.997 1.8384700000000003e-18
10167.18 -2.8161000000000004e-18
10168.364 1.03003e-17
10169.547 2.62923e-17
10170.73 9.995010000000001e-18
10171.914 1.16667e-17
10173.097 1.26023e-17
10174.28 4.2416300000000006e-18
10175.463 -1.01614e-17
10176.647 -7.74321e-18
10177.83 
10179.013 
10180.196 
10181.379 
10182.562 
10183.745 1.16835e-17
10184.928 3.40477e-18
10186.111 7.27832e-18
10187.294 -1.83262e-18
10188.477 9.55167e-19
10189.66 2.5391000000000002e-18
10190.843 2.83343e-19
10192.026 8.00963e-18
10193.209 -3.8770200000000005e-18
10194.391 -4.0677800000000006e-18
10195.574 2.0091800000000002e-18
10196.757 1.04199e-18
10197.94 1.2861400000000002e-18
10199.122 3.79568e-18
10200.305 3.8736400000000004e-18
10201.488 4.73501e-18
10202.67 1.00387e-17
10203.853 5.20023e-18
10205.035 5.863010000000001e-18
10206.218 -5.355280000000001e-18
10207.401 6.8682800000000004e-18
10208.583 1.47206e-17
10209.766 8.060670000000001e-18
10210.948 8.373580000000001e-19
10212.13 -2.54347e-19
10213.313 -8.11904e-18
10214.495 -2.5931700000000002e-18
10215.677 -2.7299699999999998e-21
10216.86 2.22641e-18
10218.042 3.3598300000000004e-18
10219.224 -1.1508200000000001e-18
10220.407 2.0153600000000003e-18
10221.589 -3.5083100000000006e-18
10222.771 9.26943e-18
10223.953 2.5075900000000003e-18
10225.135 8.732460000000001e-18
10226.317 8.269840000000001e-18
10227.499 6.332060000000001e-18
10228.682 5.096940000000001e-18
10229.864 -9.10525e-18
10231.046 -1.98822e-19
10232.228 5.0207900000000005e-18
10233.409 -2.40507e-18
10234.591 -3.0032000000000003e-18
10235.773 6.524710000000001e-18
10236.955 -5.208799999999999e-20
10238.137 5.67218e-18
10239.319 4.2011100000000004e-18
10240.501 3.0244600000000002e-18
10241.682 2.7069300000000002e-18
10242.864 2.79988e-18
10244.046 3.98668e-18
10245.228 2.13573e-18
10246.409 6.30932e-18
10247.591 4.3671600000000004e-18
10248.772 5.2975000000000005e-18
10249.954 4.7816700000000005e-18
10251.136 3.2662900000000004e-18
10252.317 2.81145e-18
10253.499 3.4559600000000002e-18
10254.68 5.03884e-18
10255.862 2.75461e-18
10257.043 3.5328800000000004e-18
10258.224 3.745260000000001e-18
10259.406 2.22923e-18
10260.587 2.3214100000000003e-18
10261.768 2.10409e-18
10262.95 3.89735e-18
10264.131 2.9388e-18
10265.312 1.3951700000000001e-18
10266.493 -1.33613e-19
10267.675 1.11441e-19
10268.856 1.9441600000000001e-19
10270.037 4.891670000000001e-18
10271.218 5.7004e-18
10272.399 5.2409e-18
10273.58 5.101360000000001e-18
10274.761 2.52384e-18
10275.942 2.6762500000000003e-18
10277.123 2.653e-18
10278.304 -4.1904500000000003e-19
10279.485 -4.6589700000000004e-18
10280.666 1.07691e-17
