                                                                     
   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response   flag 
   9621.6797  5.10121e-18  2.30296e-16  1.92087e-18    3570   445.741  2.98988e+16  0     
   9622.8730  6.17430e-18  2.10856e-16  1.85119e-18    3571   445.745  2.97130e+16  0     
   9624.0654  5.09594e-18  1.43302e-16  1.52819e-18    3572   445.748  2.99895e+16  0     
   9625.2588  3.53434e-18  8.14612e-17  1.15063e-18    3573   445.751  3.07053e+16  0     
   9626.4512  3.02663e-18  6.09218e-17  9.87644e-19    3574   445.755  3.16470e+16  0     
   9627.6445  3.72139e-18  5.50632e-17  9.29984e-19    3575   445.758  3.28742e+16  0     
   9628.8369  2.53051e-18  5.37953e-17  8.94800e-19    3576   445.761  3.40366e+16  0     
   9630.0303  3.49766e-18  5.09791e-17  8.68135e-19    3577   445.765  3.49817e+16  0     
   9631.2227  4.21788e-18  4.72387e-17  8.38815e-19    3578   445.768  3.54608e+16  0     
   9632.4150  4.95510e-18  4.34481e-17  8.15230e-19    3579   445.771  3.54174e+16  0     
   9633.6084  3.83611e-18  3.98359e-17  7.89096e-19    3580   445.775  3.43412e+16  0     
   9634.8008  3.65833e-18  3.61195e-17  7.72759e-19    3581   445.778  3.28764e+16  0     
   9635.9932  5.01481e-18  3.42760e-17  7.83592e-19    3582   445.781  3.16812e+16  0     
   9637.1865  3.63950e-18  3.27738e-17  7.61562e-19    3583   445.785  3.12721e+16  0     
   9638.3789  3.25309e-18  3.19253e-17  7.47118e-19    3584   445.788  3.14554e+16  0     
   9639.5713  1.58027e-18  3.13492e-17  7.14474e-19    3585   445.791  3.22914e+16  0     
   9640.7646  3.89647e-18  3.04992e-17  7.19953e-19    3586   445.795  3.30561e+16  0     
   9641.9570  4.57673e-18  3.00019e-17  7.20581e-19    3587   445.798  3.31546e+16  0     
   9643.1494  3.59614e-18  2.93055e-17  7.10037e-19    3588   445.801  3.26442e+16  0     
   9644.3418  4.37992e-18  2.88012e-17  7.18396e-19    3589   445.805  3.21742e+16  0     
   9645.5342  4.25585e-18  2.87111e-17  7.18852e-19    3590   445.808  3.19578e+16  0     
   9646.7275  3.99064e-18  2.89538e-17  7.15305e-19    3591   445.811  3.22343e+16  0     
   9647.9199  4.57367e-18  3.01771e-17  7.23457e-19    3592   445.815  3.30510e+16  0     
   9649.1123  5.09804e-18  3.38053e-17  7.50560e-19    3593   445.818  3.40564e+16  0     
   9650.3047  3.49186e-18  4.04821e-17  7.85458e-19    3594   445.821  3.48587e+16  0     
   9651.4971  2.71377e-18  4.69874e-17  8.28039e-19    3595   445.825  3.52159e+16  0     
   9652.6895  3.19742e-18  5.07239e-17  8.59178e-19    3596   445.828  3.53503e+16  0     
   9653.8818  3.51318e-18  5.25936e-17  8.73754e-19    3597   445.831  3.54998e+16  0     
   9655.0742  5.12916e-18  5.36406e-17  8.93464e-19    3598   445.835  3.54953e+16  0     
   9656.2666  4.79864e-18  5.88507e-17  9.30919e-19    3599   445.838  3.53101e+16  0     
   9657.4590  3.59635e-18  6.14793e-17  9.43123e-19    3600   445.841  3.51505e+16  0     
   9658.6514  4.62676e-18  6.10438e-17  9.54056e-19    3601   445.845  3.46693e+16  0     
   9659.8438  2.16685e-18  6.45833e-17  9.76226e-19    3602   445.848  3.36728e+16  0     
   9661.0361  4.23118e-18  6.63845e-17  1.01714e-18    3603   445.851  3.27795e+16  0     
   9662.2285  3.07241e-18  5.97271e-17  9.64424e-19    3604   445.855  3.25785e+16  0     
   9663.4209  2.59593e-18  5.44143e-17  9.20763e-19    3605   445.858  3.25800e+16  0     
   9664.6133  3.48860e-18  7.59341e-17  1.07399e-18    3606   445.861  3.29309e+16  0     
   9665.8057  2.24568e-18  1.38855e-16  1.40602e-18    3607   445.865  3.36451e+16  0     
   9666.9980  6.89960e-18  1.85422e-16  1.62057e-18    3608   445.868  3.43463e+16  0     
   9668.1904  1.74817e-18  2.02693e-16  1.66178e-18    3609   445.871  3.46921e+16  0     
   9669.3818  4.23635e-18  2.07863e-16  1.69077e-18    3610   445.875  3.47518e+16  0     
   9670.5742  3.28225e-18  2.04282e-16  1.66744e-18    3611   445.878  3.49735e+16  0     
   9671.7666  3.17572e-18  1.66576e-16  1.49555e-18    3612   445.881  3.56385e+16  0     
   9672.9590  2.20764e-18  1.08552e-16  1.19344e-18    3613   445.885  3.67660e+16  0     
   9674.1514  2.23966e-18  8.21019e-17  1.03393e-18    3614   445.888  3.75232e+16  0     
   9675.3428  5.52423e-18  8.03162e-17  1.04284e-18    3615   445.891  3.75229e+16  0     
   9676.5352  4.86107e-18  1.02833e-16  1.16693e-18    3616   445.895  3.73994e+16  0     
   9677.7275  3.40623e-18  1.54351e-16  1.41756e-18    3617   445.898  3.68856e+16  0     
   9678.9199  5.85717e-18  2.42743e-16  1.79218e-18    3618   445.902  3.61772e+16  0     
   9680.1113  5.49629e-18  3.30689e-16  2.09670e-18    3619   445.905  3.56589e+16  0     
   9681.3037  4.65433e-18  3.60823e-16  2.19232e-18    3620   445.908  3.54394e+16  0     
   9682.4951  3.96275e-18  3.50003e-16  2.14665e-18    3621   445.912  3.58044e+16  0     
   9683.6875  3.73803e-18  2.94370e-16  1.95166e-18    3622   445.915  3.65210e+16  0     
   9684.8799  3.25482e-18  2.10556e-16  1.64502e-18    3623   445.918  3.69793e+16  0     
   9686.0713  1.54303e-18  1.23421e-16  1.26059e-18    3624   445.922  3.70854e+16  0     
   9687.2637  2.16977e-18  1.04932e-16  1.16685e-18    3625   445.925  3.72070e+16  0     
   9688.4551  4.65525e-18  1.24486e-16  1.27885e-18    3626   445.928  3.72141e+16  0     
   9689.6475  2.68188e-18  1.30269e-16  1.29612e-18    3627   445.932  3.72778e+16  0     
   9690.8389  4.25493e-18  1.29776e-16  1.30170e-18    3628   445.935  3.72544e+16  0     
   9692.0312  5.41862e-18  1.25798e-16  1.28858e-18    3629   445.939  3.72328e+16  0     
   9693.2227  3.98394e-18  1.07646e-16  1.19084e-18    3630   445.942  3.72018e+16  0     
   9694.4150  3.26607e-18  9.10064e-17  1.09691e-18    3631   445.945  3.71676e+16  0     
   9695.6064  4.70965e-18  1.72105e-16  1.49458e-18    3632   445.949  3.71284e+16  0     
   9696.7988  9.84668e-18  3.43402e-16  2.10684e-18    3633   445.952  3.70866e+16  0     
   9697.9902  7.60827e-18  4.34315e-16  2.35633e-18    3634   445.955  3.70433e+16  0     
   9699.1826  4.19244e-18  4.55909e-16  2.40542e-18    3635   445.959  3.70011e+16  0     
   9700.3740  2.66474e-18  4.53001e-16  2.39514e-18    3636   445.962  3.69619e+16  0     
   9701.5654  4.34378e-18  3.96594e-16  2.24872e-18    3637   445.965  3.69215e+16  0     
   9702.7578 -4.17359e-19  2.40087e-16  1.74312e-18    3638   445.969  3.68749e+16  0     
   9703.9492  7.10670e-19  1.01584e-16  1.14711e-18    3639   445.972  3.68164e+16  0.222 
   9705.1406  2.54972e-18  6.01572e-17  9.05277e-19    3640   445.976  3.67522e+16  0.333 
   9706.3320  4.19556e-18  5.22864e-17  8.61617e-19    3641   445.979  3.66916e+16  0.333 
   9707.5244  3.10431e-18  7.04186e-17  9.79208e-19    3642   445.982  3.66379e+16  0.333 
   9708.7158  6.66301e-18  1.32490e-16  1.33808e-18    3643   445.986  3.65916e+16  0.333 
   9709.9072  5.71863e-18  1.87966e-16  1.57594e-18    3644   445.989  3.65454e+16  0.333 
   9711.0986  6.35210e-18  2.04142e-16  1.64310e-18    3645   445.992  3.65021e+16  0.222 
   9712.2910  4.07308e-18  2.08484e-16  1.65196e-18    3646   445.996  3.64621e+16  0     
   9713.4824  4.85409e-18  1.98404e-16  1.61668e-18    3647   445.999  3.64237e+16  0     
   9714.6738  4.23363e-18  1.67013e-16  1.48628e-18    3648   446.003  3.63870e+16  0     
   9715.8652  2.82315e-18  1.99830e-16  1.61593e-18    3649   446.006  3.63509e+16  0     
   9717.0566  8.19235e-18  3.98780e-16  2.28443e-18    3650   446.009  3.63152e+16  0     
   9718.2480  2.52207e-19  5.49879e-16  2.65539e-18    3651   446.013  3.62771e+16  0     
   9719.4395  7.95554e-18  5.88110e-16  2.76519e-18    3652   446.016  3.62344e+16  0     
   9720.6309  7.07281e-18  5.92169e-16  2.77419e-18    3653   446.019  3.61913e+16  0     
   9721.8223  5.85156e-18  5.45025e-16  2.66194e-18    3654   446.023  3.61478e+16  0     
   9723.0137  4.11427e-18  3.63945e-16  2.17949e-18    3655   446.026  3.61051e+16  0     
   9724.2051  9.47084e-19  1.58866e-16  1.44303e-18    3656   446.030  3.60636e+16  0     
   9725.3965  3.07186e-18  8.62925e-17  1.08595e-18    3657   446.033  3.60238e+16  0     
   9726.5879  3.71120e-18  6.86024e-17  9.80477e-19    3658   446.036  3.59815e+16  0     
   9727.7793  2.93147e-18  6.02875e-17  9.19478e-19    3659   446.040  3.59354e+16  0     
   9728.9707  3.37124e-18  5.45635e-17  8.82260e-19    3660   446.043  3.58900e+16  0     
   9730.1621  4.41601e-18  5.42378e-17  8.88091e-19    3661   446.047  3.58443e+16  0     
   9731.3535  3.46975e-18  6.20927e-17  9.37518e-19    3662   446.050  3.58047e+16  0     
   9732.5449  4.76781e-18  7.86778e-17  1.05410e-18    3663   446.053  3.57746e+16  0     
   9733.7363  3.82140e-18  1.06083e-16  1.20610e-18    3664   446.057  3.57472e+16  0     
   9734.9277  6.14114e-18  1.77731e-16  1.55392e-18    3665   446.060  3.57176e+16  0     
   9736.1182  5.70649e-18  2.43167e-16  1.80561e-18    3666   446.063  3.56851e+16  0     
   9737.3096  4.91775e-18  2.57201e-16  1.85340e-18    3667   446.067  3.56538e+16  0     
   9738.5010  2.60269e-18  2.45157e-16  1.80314e-18    3668   446.070  3.56243e+16  0     
   9739.6924  4.35208e-18  2.24020e-16  1.73254e-18    3669   446.074  3.55970e+16  0     
   9740.8828  3.19170e-18  1.75514e-16  1.53543e-18    3670   446.077  3.55704e+16  0     
   9742.0742  1.68481e-18  1.12815e-16  1.23411e-18    3671   446.080  3.55438e+16  0     
   9743.2656  5.46055e-18  9.87045e-17  1.17879e-18    3672   446.084  3.55158e+16  0     
   9744.4570  4.42761e-18  1.05222e-16  1.20923e-18    3673   446.087  3.54877e+16  0     
   9745.6475  4.42730e-18  1.06188e-16  1.21491e-18    3674   446.091  3.54597e+16  0     
   9746.8389  3.74166e-18  1.02905e-16  1.19388e-18    3675   446.094  3.54314e+16  0     
   9748.0293  5.60688e-18  8.98926e-17  1.13171e-18    3676   446.097  3.54029e+16  0     
   9749.2207  1.98484e-18  6.53643e-17  9.55713e-19    3677   446.101  3.53748e+16  0.111 
   9750.4121  3.08231e-18  4.20052e-17  7.89016e-19    3678   446.104  3.53476e+16  0     
   9751.6025  3.10801e-18  3.38183e-17  7.18369e-19    3679   446.108  3.53218e+16  0     
   9752.7939  4.09753e-18  3.22747e-17  7.13544e-19    3680   446.111  3.52989e+16  0     
   9753.9844  3.69464e-18  3.23408e-17  7.10674e-19    3681   446.114  3.52772e+16  0     
   9755.1758  3.90052e-18  3.14983e-17  7.04999e-19    3682   446.118  3.52557e+16  0     
   9756.3662  4.08651e-18  3.04383e-17  6.97003e-19    3683   446.121  3.52376e+16  0     
   9757.5576  5.55073e-18  3.01572e-17  7.08215e-19    3684   446.125  3.52236e+16  0     
   9758.7480  4.89802e-18  2.87912e-17  6.89358e-19    3685   446.128  3.52112e+16  0     
   9759.9395  3.99928e-18  2.74155e-17  6.67446e-19    3686   446.131  3.51984e+16  0     
   9761.1299  3.74169e-18  2.67618e-17  6.58540e-19    3687   446.135  3.51850e+16  0     
   9762.3203  4.12476e-18  2.64626e-17  6.59514e-19    3688   446.138  3.51716e+16  0     
   9763.5117  3.82043e-18  2.66210e-17  6.58175e-19    3689   446.142  3.51598e+16  0     
   9764.7021  4.97656e-18  2.70774e-17  6.74210e-19    3690   446.145  3.51501e+16  0     
   9765.8936  3.96082e-18  2.79238e-17  6.72630e-19    3691   446.148  3.51427e+16  0     
   9767.0840  4.67072e-18  2.78678e-17  6.79047e-19    3692   446.152  3.51386e+16  0     
   9768.2744  4.02088e-18  2.86029e-17  6.79878e-19    3693   446.155  3.51381e+16  0     
   9769.4648  4.30252e-18  2.83820e-17  6.80460e-19    3694   446.159  3.51388e+16  0     
   9770.6562  4.05446e-18  2.82932e-17  6.77176e-19    3695   446.162  3.51400e+16  0     
   9771.8467  3.77695e-18  2.83573e-17  6.75077e-19    3696   446.166  3.51420e+16  0     
   9773.0371  4.05718e-18  2.87298e-17  6.81428e-19    3697   446.169  3.51410e+16  0     
   9774.2275  4.74796e-18  2.87959e-17  6.88763e-19    3698   446.172  3.51355e+16  0     
   9775.4189  4.84755e-18  2.95248e-17  6.96702e-19    3699   446.176  3.51298e+16  0     
   9776.6094  3.66324e-18  3.04240e-17  6.94006e-19    3700   446.179  3.51292e+16  0     
   9777.7998  4.45033e-18  3.12215e-17  7.08830e-19    3701   446.183  3.51350e+16  0     
   9778.9902  4.11541e-18  3.12516e-17  7.05892e-19    3702   446.186  3.51442e+16  0     
   9780.1807  4.33936e-18  3.18429e-17  7.13351e-19    3703   446.189  3.51542e+16  0     
   9781.3711  4.96846e-18  3.25836e-17  7.25774e-19    3704   446.193  3.51644e+16  0     
   9782.5615  4.85147e-18  3.38468e-17  7.35984e-19    3705   446.196  3.51745e+16  0     
   9783.7520  4.14677e-18  3.78504e-17  7.64785e-19    3706   446.200  3.51857e+16  0     
   9784.9424  2.67908e-18  6.08646e-17  9.31715e-19    3707   446.203  3.51976e+16  0     
   9786.1328  2.79378e-18  1.58355e-16  1.46669e-18    3708   446.207  3.52096e+16  0     
   9787.3232  3.11102e-18  4.27689e-16  2.38636e-18    3709   446.210  3.52221e+16  0     
   9788.5137  5.60377e-18  8.25998e-16  3.31053e-18    3710   446.213  3.52325e+16  0     
   9789.7041  5.84892e-18  1.04101e-15  3.71280e-18    3711   446.217  3.52407e+16  0     
   9790.8945  5.58902e-18  1.08427e-15  3.78757e-18    3712   446.220  3.52510e+16  0     
   9792.0850  1.03532e-17  1.05482e-15  3.74380e-18    3713   446.224  3.52646e+16  0     
   9793.2754  6.73738e-18  8.99343e-16  3.45280e-18    3714   446.227  3.52810e+16  0     
   9794.4658 -2.87450e-18  5.55504e-16  2.69825e-18    3715   446.231  3.52968e+16  0     
   9795.6562 -2.08163e-18  2.94424e-16  1.96597e-18    3716   446.234  3.53102e+16  0     
   9796.8467  5.73148e-18  3.09339e-16  2.04000e-18    3717   446.237  3.53225e+16  0     
   9798.0361  3.95389e-18  3.66911e-16  2.21156e-18    3718   446.241  3.53363e+16  0     
   9799.2266  5.28384e-18  3.65562e-16  2.21101e-18    3719   446.244  3.53517e+16  0     
   9800.4170  6.28302e-18  3.45624e-16  2.15375e-18    3720   446.248  3.53659e+16  0     
   9801.6074  6.31698e-18  3.11802e-16  2.04818e-18    3721   446.251  3.53771e+16  0     
   9802.7969  2.82294e-18  2.22591e-16  1.72651e-18    3722   446.255  3.53886e+16  0     
   9803.9873  1.60572e-18  1.23778e-16  1.29293e-18    3723   446.258  3.54008e+16  0     
   9805.1777  1.13255e-18  9.62621e-17  1.14244e-18    3724   446.261  3.54127e+16  0     
   9806.3682  4.43167e-18  9.61688e-17  1.16047e-18    3725   446.265  3.54228e+16  0     
   9807.5576  3.75599e-18  1.09228e-16  1.22805e-18    3726   446.268  3.54330e+16  0     
   9808.7480  1.81427e-18  1.52146e-16  1.42931e-18    3727   446.272  3.54422e+16  0     
   9809.9375  4.43524e-18  1.91471e-16  1.60944e-18    3728   446.275  3.54498e+16  0     
   9811.1279  4.06566e-18  1.93974e-16  1.61792e-18    3729   446.279  3.54567e+16  0     
   9812.3184  3.86227e-18  1.85798e-16  1.58358e-18    3730   446.282  3.54639e+16  0     
   9813.5078  5.28114e-18  1.85107e-16  1.58649e-18    3731   446.285  3.54675e+16  0     
   9814.6982  4.33369e-18  1.65378e-16  1.49904e-18    3732   446.289  3.54668e+16  0     
   9815.8877  2.57853e-18  1.22321e-16  1.28924e-18    3733   446.292  3.54675e+16  0     
   9817.0781  3.51830e-18  9.54766e-17  1.15059e-18    3734   446.296  3.54712e+16  0     
   9818.2676  5.96556e-18  8.73322e-17  1.11763e-18    3735   446.299  3.54823e+16  0     
   9819.4580  3.07858e-18  7.80820e-17  1.04403e-18    3736   446.303  3.55051e+16  0     
   9820.6475  2.63385e-18  6.33153e-17  9.43900e-19    3737   446.306  3.55327e+16  0     
   9821.8369  3.83113e-18  4.96067e-17  8.52848e-19    3738   446.310  3.55601e+16  0     
   9823.0273  3.58041e-18  4.60520e-17  8.23023e-19    3739   446.313  3.55822e+16  0     
   9824.2168  4.37665e-18  5.08530e-17  8.65994e-19    3740   446.316  3.55935e+16  0     
   9825.4072  4.67162e-18  6.24950e-17  9.51449e-19    3741   446.320  3.55917e+16  0     
   9826.5967  4.38078e-18  7.27776e-17  1.01756e-18    3742   446.323  3.55848e+16  0     
   9827.7861  4.25814e-18  7.59627e-17  1.03706e-18    3743   446.327  3.55775e+16  0     
   9828.9766  3.86888e-18  7.50153e-17  1.02873e-18    3744   446.330  3.55716e+16  0     
   9830.1660  5.12612e-18  7.05342e-17  1.00827e-18    3745   446.334  3.55620e+16  0     
   9831.3555  2.14951e-18  6.12145e-17  9.25656e-19    3746   446.337  3.55498e+16  0     
   9832.5449  4.13506e-18  4.88557e-17  8.49684e-19    3747   446.341  3.55396e+16  0     
   9833.7354  4.41033e-18  4.25130e-17  8.01933e-19    3748   446.344  3.55306e+16  0     
   9834.9248  4.08121e-18  3.94630e-17  7.74088e-19    3749   446.347  3.55224e+16  0     
   9836.1143  3.54300e-18  3.71570e-17  7.49855e-19    3750   446.351  3.55141e+16  0     
   9837.3037  4.97655e-18  3.44510e-17  7.38875e-19    3751   446.354  3.54992e+16  0     
   9838.4932  4.02042e-18  3.36001e-17  7.23022e-19    3752   446.358  3.54743e+16  0     
   9839.6826  5.14282e-18  3.22742e-17  7.21511e-19    3753   446.361  3.54437e+16  0     
   9840.8721  6.91066e-18  3.17063e-17  7.32680e-19    3754   446.365  3.54083e+16  0     
   9842.0615  6.21027e-18  3.16958e-17  7.26668e-19    3755   446.368  3.53754e+16  0     
   9843.2520  4.89192e-18  4.63447e-17  8.38471e-19    3756   446.372  3.53501e+16  0.5   
   9844.4414  2.14288e-18  1.13720e-16  1.24522e-18    3757   446.375  3.53238e+16  0.8   
   9845.6309          NaN  2.45468e-16  1.82048e-18    3758   446.379  3.52953e+16  1     
   9846.8203          NaN  3.35357e-16  2.11666e-18    3759   446.382  3.52640e+16  1     
   9848.0098          NaN  3.63667e-16  2.17982e-18    3760   446.385  3.52287e+16  0.9   
   9849.1982  9.86038e-19  3.67199e-16  2.20826e-18    3761   446.389  3.51886e+16  0.8   
   9850.3877  6.17378e-18  3.38723e-16  2.13905e-18    3762   446.392  3.51459e+16  0.8   
   9851.5771  7.49519e-18  2.31420e-16  1.78417e-18    3763   446.396  3.51050e+16  0.6   
   9852.7666  3.63906e-18  1.09402e-16  1.23479e-18    3764   446.399  3.50721e+16  0.3   
   9853.9561  9.68553e-19  6.03880e-17  9.18169e-19    3765   446.403  3.50486e+16  0     
   9855.1455  4.52602e-18  4.71138e-17  8.45526e-19    3766   446.406  3.50377e+16  0     
   9856.3350  2.77484e-18  4.13690e-17  7.84771e-19    3767   446.410  3.50379e+16  0     
   9857.5244  4.85707e-18  3.75750e-17  7.70280e-19    3768   446.413  3.50332e+16  0     
   9858.7129  4.78826e-18  3.59343e-17  7.55693e-19    3769   446.417  3.50140e+16  0     
   9859.9023  5.10244e-18  3.53288e-17  7.53472e-19    3770   446.420  3.49848e+16  0     
   9861.0918  5.32278e-18  3.61366e-17  7.62809e-19    3771   446.424  3.49535e+16  0     
   9862.2812  3.44968e-18  3.69910e-17  7.54238e-19    3772   446.427  3.49249e+16  0     
   9863.4697  5.18776e-18  3.83111e-17  7.80977e-19    3773   446.431  3.48972e+16  0     
   9864.6592  3.15354e-18  4.28878e-17  8.02632e-19    3774   446.434  3.48680e+16  0     
   9865.8486  4.67687e-18  5.10969e-17  8.79866e-19    3775   446.437  3.48369e+16  0     
   9867.0371  2.21014e-18  9.84028e-17  1.17103e-18    3776   446.441  3.48055e+16  0     
   9868.2266  1.46113e-18  3.44662e-16  2.15435e-18    3777   446.444  3.47742e+16  0     
   9869.4150  1.25299e-17  8.06043e-16  3.30780e-18    3778   446.448  3.47410e+16  0     
   9870.6045  6.99691e-18  1.08621e-15  3.82300e-18    3779   446.451  3.47078e+16  0     
   9871.7939  5.59409e-18  1.16449e-15  3.95672e-18    3780   446.455  3.46751e+16  0     
   9872.9824  5.08440e-18  1.17370e-15  3.97328e-18    3781   446.458  3.46418e+16  0     
